job_name,task,condition,step_id,t_sec,tool,bash_class,is_sidechain
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,2,7.322,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,3,11.165,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,4,15.614,Bash,build,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,5,21.176,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,6,24.649,Bash,build,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,7,27.907,Bash,build,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,8,34.662,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,9,48.21,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,10,63.333,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,11,70.539,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,12,83.2,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,13,92.836,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,14,161.28,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,15,171.597,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,16,182.161,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,17,236.599,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,18,248.396,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,19,268.8,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,20,305.12,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,21,327.694,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,22,332.789,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,23,354.022,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,24,397.529,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,25,409.348,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,26,425.425,Write,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,27,440.785,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,28,447.544,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,29,451.536,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,30,520.248,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,31,578.208,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,32,581.791,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,33,589.094,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,34,611.622,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,35,735.238,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,36,860.119,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,37,866.364,Write,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,38,885.622,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,39,888.644,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,40,985.956,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,41,988.939,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,42,1022.445,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,43,1027.954,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,44,1066.866,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,45,1095.561,Write,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,46,1110.363,Bash,build,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,47,1114.586,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,48,1129.947,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,49,1137.673,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,50,1146.74,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,51,1174.287,Write,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,52,1196.906,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,53,1277.816,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,54,1296.042,Edit,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,55,1304.644,Edit,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,56,1307.92,Bash,build,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,57,1315.397,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,58,1323.587,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,59,1330.55,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,60,1338.64,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,61,1361.783,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,62,1386.564,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,63,1421.895,Write,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,64,1430.597,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,65,1436.273,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,66,1444.479,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,67,1451.588,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,68,1459.268,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,69,1465.823,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,70,1478.066,Edit,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,71,1485.997,Bash,build,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,72,1496.791,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,73,1506.99,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,74,1512.313,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,75,1522.041,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,76,1529.004,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,77,1584.813,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,78,1606.079,Edit,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,79,1616.88,Bash,build,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,80,1626.593,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,81,1637.243,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,82,1645.948,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,83,1652.213,Bash,build,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,84,1677.478,Bash,build,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,85,1701.45,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,86,1714.968,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,87,1734.934,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,88,1743.946,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,89,1769.855,Bash,other,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,90,1777.328,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,91,1781.191,Read,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,92,1787.261,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,93,1792.074,Edit,,False
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,94,1796.327,Bash,build,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,2,2.785,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,3,5.98,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,4,9.85,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,5,13.74,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,6,16.709,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,7,20.191,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,8,23.672,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,9,32.377,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,10,47.022,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,11,58.387,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,12,66.681,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,13,223.151,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,14,408.434,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,15,412.674,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,16,419.051,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,17,424.335,Bash,build,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,18,427.237,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,19,467.484,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,20,479.156,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,21,497.283,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,22,523.394,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,23,540.801,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,24,601.016,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,25,645.352,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,26,661.115,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,27,691.434,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,28,695.53,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,29,698.913,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,30,702.095,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,31,705.771,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,32,779.878,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,33,784.461,Write,,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,34,806.598,Bash,build,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,35,809.813,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,36,816.364,Edit,,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,37,819.743,Bash,build,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,38,824.555,Bash,other,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,39,828.446,Bash,inspect,False
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,40,833.771,Bash,other,False
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,2,470.011,Bash,other,False
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,3,476.975,Write,,False
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,4,479.714,Bash,other,False
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,5,482.478,Bash,other,False
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,6,485.755,Bash,other,False
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,7,488.828,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,2,457.482,Bash,inspect,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,3,483.763,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,4,492.645,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,5,987.723,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,6,990.65,Write,,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,7,1034.78,Edit,,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,8,1039.7,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,9,1042.26,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,10,1049.081,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,11,1178.25,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,12,1182.653,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,13,1247.576,Bash,inspect,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,14,1250.538,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,15,1342.934,Bash,inspect,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,16,1349.701,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,17,1352.069,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,18,1356.429,ToolSearch,,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,19,1358.581,TaskOutput,,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,20,1933.111,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,21,1940.938,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,22,1974.015,Read,,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,23,1978.211,Read,,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,24,1980.976,Edit,,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,25,1990.705,Bash,inspect,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,26,1992.989,Read,,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,27,1995.947,Bash,inspect,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,28,2000.12,Edit,,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,29,2006.16,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,30,2008.625,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,31,2028.117,Bash,test,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,32,2045.694,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,33,2077.644,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,34,2092.394,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,35,2101.709,TaskOutput,,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,36,2405.124,Bash,inspect,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,37,2420.69,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,38,2456.02,Bash,other,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,39,2460.626,Bash,inspect,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,40,2465.493,TaskOutput,,False
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,41,3057.901,TaskOutput,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,2,11.544,Bash,inspect,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,3,16.328,Read,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,3,16.328,Read,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,4,535.082,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,5,558.233,Bash,inspect,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,6,563.386,Bash,inspect,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,7,575.973,Bash,inspect,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,8,825.957,Write,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,9,861.167,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,10,881.068,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,11,906.531,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,12,960.981,Bash,inspect,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,13,981.079,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,14,984.46,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,15,989.728,Skill,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,17,993.47,Bash,inspect,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,18,995.67,Read,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,18,995.67,Read,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,19,1000.844,Agent,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,19,1000.844,Agent,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,19,1000.844,Agent,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,19,1000.844,Agent,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,19,1000.844,Agent,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,19,1000.844,Agent,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,21,1013.448,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,21,1013.448,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,23,1024.825,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,23,1024.825,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,25,1032.997,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,25,1032.997,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,26,1036.069,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,28,1041.701,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,28,1041.701,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,29,1044.373,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,29,1044.373,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,31,1050.413,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,31,1050.413,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,32,1053.272,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,33,1055.93,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,33,1055.93,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,35,1063.148,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,35,1063.148,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,36,1063.402,ScheduleWakeup,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,37,1063.865,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,37,1063.865,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,38,1066.111,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,38,1066.111,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,40,1076.573,Bash,test,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,41,1080.204,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,41,1080.204,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,42,1085.837,Bash,test,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,43,1116.865,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,44,1117.939,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,45,1124.135,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,46,1129.998,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,46,1129.998,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,47,1138.675,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,47,1138.675,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,48,1146.245,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,49,1163.764,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,50,1167.679,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,52,1186.979,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,52,1186.979,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,53,1187.926,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,55,1196.433,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,56,1199.158,ScheduleWakeup,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,57,1199.166,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,58,1201.654,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,59,1203.417,ListAgents,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,61,1206.371,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,62,1210.976,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,63,1212.676,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,64,1214.674,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,65,1219.892,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,67,1230.051,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,68,1238.519,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,70,1255.025,ScheduleWakeup,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,72,1257.61,ListAgents,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,76,1287.796,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,77,1296.683,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,78,1321.771,ScheduleWakeup,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,79,1325.967,ScheduleWakeup,,False
