job_name,task,condition,step_id,t_sec,prompt_tokens,completion_tokens,cached_tokens,thinking_tokens,is_sidechain,stop_reason,n_tool_calls
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,6,98.662,47038,184,40586,0,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,7,101.425,47443,404,47036,9,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,8,107.001,47951,360,47441,0,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,9,116.935,48680,478,47949,373,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,10,120.313,49553,154,48678,61,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,11,136.959,52034,1280,49551,1156,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,12,153.897,54744,1285,52032,1104,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,13,158.386,57149,243,54742,98,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,14,162.725,57735,212,57147,0,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,15,174.688,59738,1030,57733,938,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,16,179.205,60867,456,59736,240,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,17,185.236,61936,326,60865,131,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,18,216.029,63052,2532,61934,2263,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,19,229.677,67982,913,63050,695,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,20,236.349,70815,387,67980,206,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,21,241.454,73078,332,70813,126,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,22,269.921,74715,2167,73076,2051,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,23,338.996,78381,6242,74713,6126,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,24,358.398,86268,1426,78379,1335,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,25,362.184,88720,296,86266,123,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,26,370.48,89403,590,88718,473,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,27,380.516,90178,802,89401,588,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,28,438.969,91765,4896,90176,4692,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,29,509.031,96748,6513,91763,6319,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,30,517.694,103770,706,96746,0,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,31,520.6,104580,178,103768,0,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,32,524.695,104938,294,104578,0,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,33,529.508,105538,112,104936,0,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,34,532.888,105706,113,105536,0,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,35,539.123,106736,403,105704,287,False,tool_use,1
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,36,556.645,108074,983,106734,0,False,end_turn,0
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,2,3.057,31135,215,27563,37,False,tool_use,2
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,3,8.041,31531,122,31133,35,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,4,11.466,32160,152,31529,0,False,tool_use,2
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,5,15.417,45919,258,32158,67,False,tool_use,2
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,6,19.549,46591,185,45917,62,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,7,25.133,48373,388,46589,185,False,tool_use,2
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,8,29.829,49525,184,48371,0,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,9,33.308,51787,186,49523,75,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,10,41.395,54192,478,51785,367,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,11,45.129,56070,133,54190,0,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,12,48.718,56310,110,56068,0,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,13,115.767,60405,6572,56308,6264,False,tool_use,2
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,14,121.866,68281,264,60403,0,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,15,126.234,68737,183,68279,0,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,16,132.949,69035,506,68735,344,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,17,138.651,72838,250,69033,0,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,18,141.71,73143,75,72836,0,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,19,152.31,74416,115,73141,0,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,20,707.077,78065,151,74414,0,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,21,711.059,78285,140,78063,0,False,tool_use,1
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,22,751.125,79485,520,78283,0,False,end_turn,0
prog16-claude-sdd-kv-store-grpc,kv-store-grpc,sdd,2,4.288,31355,394,27563,235,False,tool_use,1
prog16-claude-sdd-kv-store-grpc,kv-store-grpc,sdd,3,14.116,32685,263,31353,0,False,tool_use,1
prog16-claude-sdd-kv-store-grpc,kv-store-grpc,sdd,4,17.188,33027,154,32683,0,False,tool_use,1
prog16-claude-sdd-kv-store-grpc,kv-store-grpc,sdd,5,20.26,33308,171,33025,0,False,tool_use,1
prog16-claude-sdd-kv-store-grpc,kv-store-grpc,sdd,6,23.562,33706,400,33306,0,False,tool_use,1
prog16-claude-sdd-kv-store-grpc,kv-store-grpc,sdd,7,27.941,34181,166,33704,0,False,tool_use,1
prog16-claude-sdd-kv-store-grpc,kv-store-grpc,sdd,8,32.65,34428,357,34179,0,False,tool_use,1
prog16-claude-sdd-kv-store-grpc,kv-store-grpc,sdd,9,37.864,34854,241,34426,0,False,end_turn,0
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,2,4.47,31139,355,27563,206,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,3,7.453,32301,139,31137,37,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,4,13.481,32763,407,32299,300,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,5,22.836,35116,615,32761,542,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,6,27.815,39121,418,35114,304,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,7,30.542,39640,133,39119,38,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,8,34.575,39932,279,39638,164,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,9,42.154,43563,555,39930,482,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,10,95.71,70858,4757,43561,4579,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,11,99.089,75685,64,70856,0,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,12,133.873,75830,3008,75683,2889,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,13,360.314,94616,19736,75828,19566,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,14,373.611,117427,969,94614,805,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,15,388.1,118638,1014,117425,874,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,16,395.028,120146,554,118636,397,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,17,399.636,120882,266,120144,125,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,18,402.618,122075,61,120880,0,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,19,607.779,122839,34205,122073,18908,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,20,729.267,157119,4655,122837,1542,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,21,751.897,161877,94,157117,0,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,22,754.148,162024,88,161875,0,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,23,822.469,164282,587,162022,475,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,24,827.218,164910,90,164280,0,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,25,921.062,165835,625,164908,63,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,26,928.173,166517,138,165833,61,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,27,931.303,166712,157,166515,89,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,28,934.066,166924,446,166710,0,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,29,941.031,167547,260,166922,172,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,30,944.41,167870,224,167545,80,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,31,948.854,168189,171,167868,111,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,32,953.933,168764,431,168187,237,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,33,958.194,169273,118,168762,42,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,34,965.362,169500,459,169271,366,False,tool_use,1
prog16-claude-sdd-make-mips-interpreter,make-mips-interpreter,sdd,35,976.051,170646,704,169498,0,False,end_turn,0
prog16-claude-sdd-path-tracing,path-tracing,sdd,2,3.263,31249,124,27563,43,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,3,7.872,31465,81,31247,12,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,4,12.2,31701,370,31463,96,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,5,16.576,32172,67,31699,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,6,19.65,32301,91,32170,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,7,23.811,32506,173,32299,92,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,8,38.491,33321,335,32504,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,9,45.453,33779,68,33319,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,11,53.339,37840,519,33777,361,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,12,63.068,39357,599,37838,419,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,13,79.041,41900,1350,39355,958,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,14,87.301,43403,445,41898,157,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,15,97.883,43934,620,43401,420,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,16,132.804,45014,2763,43932,2644,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,17,138.139,48211,232,45012,111,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,18,142.427,48955,241,48209,43,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,19,191.993,49267,3887,48953,3812,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,20,195.166,53259,70,49265,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,21,211.036,53510,879,53257,420,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,22,227.272,54501,1285,53508,756,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,23,250.474,55925,1637,54499,1416,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,24,255.877,57827,334,55923,70,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,25,276.255,58323,1455,57825,1278,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,26,296.945,59878,1451,58321,1223,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,27,358.907,61390,6069,59876,5579,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,28,367.701,67574,700,61388,166,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,29,389.334,68359,1198,67572,1054,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,30,410.633,69731,1473,68357,1322,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,31,431.612,71273,1848,69729,1467,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,32,461.19,73250,2831,71271,1979,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,33,482.208,76245,1227,73248,1000,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,34,487.008,77522,1023,76243,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,35,505.76,78665,937,77520,587,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,36,523.236,79686,2161,78663,940,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,37,564.308,82049,2045,79684,1034,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,38,583.986,84270,1868,82047,749,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,39,599.753,86252,1428,84268,477,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,40,673.793,87846,5965,86250,5481,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,41,682.711,93902,956,87844,191,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,42,712.907,94936,2373,93900,1879,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,43,744.549,97398,4027,94934,2316,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,44,759.09,101500,247,97396,65,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,45,763.569,101849,119,101498,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,46,771.685,102074,98,101847,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,47,775.078,102214,521,102072,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,48,784.895,102883,533,102212,116,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,49,793.152,103580,168,102881,111,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,51,799.743,107741,527,103578,239,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,52,812.749,108387,921,107739,490,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,53,827.651,109437,617,108385,490,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,54,839.271,110304,714,109435,589,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,55,847.156,111227,495,110302,363,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,56,855.479,111824,896,111225,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,57,859.575,112798,112,111822,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,58,866.682,112980,449,112796,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,59,873.166,113560,165,112978,107,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,61,883.773,117718,583,113558,495,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,62,890.062,118342,1688,117716,164,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,63,944.545,120521,1985,118340,1840,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,64,1063.078,122578,9662,120519,9509,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,65,1079.713,132300,1605,122576,981,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,66,1088.606,134085,548,132298,76,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,67,1097.631,134985,561,134083,75,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,68,1109.202,135755,755,134983,245,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,69,1125.438,136937,1348,135753,863,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,70,1143.814,138526,1520,136935,1033,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,71,1158.434,140223,1159,138524,673,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,72,1171.6,141576,1148,140221,529,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,73,1188.989,142880,916,141574,796,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,74,1203.354,143898,1007,142878,863,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,75,1210.799,144983,482,143896,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,76,1215.631,145675,542,144981,54,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,77,1233.068,146680,767,145673,713,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,78,1246.411,149158,976,146678,820,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,79,1250.823,150212,89,149156,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,80,1257.401,150373,443,150210,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,81,1263.521,150950,149,150371,91,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,83,1272.123,155092,697,150948,329,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,84,1282.568,155909,519,155090,269,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,85,1303.736,156622,1605,155907,1146,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,86,1341.003,158291,2948,156620,2511,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,87,1405.86,161473,5090,158289,5036,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,88,1411.184,168281,302,161471,131,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,89,1418.343,168661,486,168279,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,90,1423.226,169225,290,168659,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,91,1427.186,169593,118,169223,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,92,1433.508,169758,335,169591,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,93,1439.346,170195,436,169756,65,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,94,1448.356,170725,427,170193,145,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,95,1461.075,171410,652,170723,524,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,96,1477.357,172120,1254,171408,1053,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,97,1483.378,173429,55,172118,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,99,1487.66,177477,227,173427,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,100,1493.515,177839,73,177475,0,False,tool_use,1
prog16-claude-sdd-path-tracing,path-tracing,sdd,101,1503.288,179700,517,177837,0,False,end_turn,0
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,2,2.523,31158,116,27563,16,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,3,6.132,32003,111,31156,17,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,4,9.661,37655,202,32001,86,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,5,15.151,38066,316,37653,165,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,6,25.679,38611,928,38064,744,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,7,30.841,39962,196,38609,0,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,8,36.239,40266,364,39960,228,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,9,40.076,40689,228,40264,0,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,10,53.143,41731,989,40687,844,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,11,57.313,44940,405,41729,0,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,12,63.585,51817,284,44938,175,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,13,66.929,52160,120,51815,0,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,14,72.07,57529,368,52158,223,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,15,85.704,71241,951,57527,760,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,16,111.178,88022,1966,71239,1635,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,17,164.666,90490,4558,88020,4203,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,18,176.841,95788,748,90488,639,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,19,189.996,99987,4938,95786,663,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,21,244.633,18872,540,0,354,True,,2
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,22,248.79,26756,149,18870,31,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,23,253.916,40671,348,26754,199,True,,2
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,24,262.04,46848,552,40669,442,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,25,264.538,47453,60,46846,0,True,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,26,275.158,70597,842,47451,680,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,27,279.614,72339,486,70595,121,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,28,340.55,73338,5371,72337,5187,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,29,348.463,79761,580,73336,337,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,30,367.598,82778,1501,79759,1332,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,31,536.382,84566,16465,82776,15955,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,32,550.968,101288,937,84564,602,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,33,566.436,104893,1327,101286,959,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,34,573.341,106315,660,104891,202,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,35,585.085,107090,834,106313,471,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,36,590.968,107987,462,107088,114,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,37,596.791,108522,482,107985,134,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,38,607.133,109091,865,108520,481,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,39,696.942,110040,8653,109089,8193,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,40,718.138,118775,1267,110038,870,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,41,723.934,120429,500,118773,117,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,42,753.365,120994,2253,120427,1950,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,43,772.307,123304,1661,120992,1421,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,44,776.71,125159,220,123302,59,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,45,840.51,125489,7789,125157,6108,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,46,853.513,133358,141,125487,0,True,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,47,856.954,139221,605,133356,0,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,48,865.289,139976,476,139219,144,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,49,873.991,140898,563,139974,308,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,50,878.703,141568,194,140896,0,True,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,51,883.724,141869,448,141566,0,True,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,52,918.025,142775,4472,141867,3053,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,53,931.184,147327,461,142773,0,True,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,54,936.048,148271,260,147325,177,True,,1
